ID,Name,Display Name,Date Created,Tenant Status,Account,Address,City,Province,Postal Code,Country,Listing Title,Listing Service Status
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6759,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6760,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6735,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6736,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6737,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6738,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6775,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6776,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6777,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6778,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6779,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6780,active
1746,847-Development-Dr-Kingston-ON,,2023-10-05T18:04:06,active,P1_Kenlar Investments Inc.,847 Development Dr,Kingston,ON,K7M 4W6,CA,L6787,active
1745,7800-S-Autoplex-Loop-Tempe-AZ,,2023-10-05T17:47:10,active,P1_Zamora Tempe LLC,7800-S-Autoplex-Loop,Tempe,AZ,85284,US,P3934,active
1745,7800-S-Autoplex-Loop-Tempe-AZ,,2023-10-05T17:47:10,active,P1_Zamora Tempe LLC,7800-S-Autoplex-Loop,Tempe,AZ,85284,US,P3935,active
1742,396-Exmouth-St-Sarnia-ON,,2023-10-05T14:13:35,active,Skyline - Residential,396 Exmouth St,Sarnia,ON,N7T 5N6,CA,S412,active
1742,396-Exmouth-St-Sarnia-ON,,2023-10-05T14:13:35,active,Skyline - Residential,396 Exmouth St,Sarnia,ON,N7T 5N6,CA,S483,active
1742,396-Exmouth-St-Sarnia-ON,,2023-10-05T14:13:35,active,Skyline - Residential,396 Exmouth St,Sarnia,ON,N7T 5N6,CA,S585,active
1742,396-Exmouth-St-Sarnia-ON,,2023-10-05T14:13:35,active,Skyline - Residential,396 Exmouth St,Sarnia,ON,N7T 5N6,CA,S587,active
1742,396-Exmouth-St-Sarnia-ON,,2023-10-05T14:13:35,active,Skyline - Residential,396 Exmouth St,Sarnia,ON,N7T 5N6,CA,S664,active
1742,396-Exmouth-St-Sarnia-ON,,2023-10-05T14:13:35,active,Skyline - Residential,396 Exmouth St,Sarnia,ON,N7T 5N6,CA,S665,active
1740,2180-Gladwin-rd-abbotsford,,2023-10-05T14:06:21,active,P1_ChargeFWD Ltd.,2180 Gladwin Rd,Abbotsford,BC,V2S 0H4,CA,L6888,active
1740,2180-Gladwin-rd-abbotsford,,2023-10-05T14:06:21,active,P1_ChargeFWD Ltd.,2180 Gladwin Rd,Abbotsford,BC,V2S 0H4,CA,L6896,active
1740,2180-Gladwin-rd-abbotsford,,2023-10-05T14:06:21,active,P1_ChargeFWD Ltd.,2180 Gladwin Rd,Abbotsford,BC,V2S 0H4,CA,L6898,active
1740,2180-Gladwin-rd-abbotsford,,2023-10-05T14:06:21,active,P1_ChargeFWD Ltd.,2180 Gladwin Rd,Abbotsford,BC,V2S 0H4,CA,L6900,active
1739,10180-102-Street-Edmonton-AB-T5J0A5,,2023-10-03T19:30:38,active,P1_LaSalle,10180-102-Street,Edmonton,AB,T5J0A5,CA,G6140,active
1739,10180-102-Street-Edmonton-AB-T5J0A5,,2023-10-03T19:30:38,active,P1_LaSalle,10180-102-Street,Edmonton,AB,T5J0A5,CA,G6141,active
1739,10180-102-Street-Edmonton-AB-T5J0A5,,2023-10-03T19:30:38,active,P1_LaSalle,10180-102-Street,Edmonton,AB,T5J0A5,CA,G6142,active
1739,10180-102-Street-Edmonton-AB-T5J0A5,,2023-10-03T19:30:38,active,P1_LaSalle,10180-102-Street,Edmonton,AB,T5J0A5,CA,G6143,active
1739,10180-102-Street-Edmonton-AB-T5J0A5,,2023-10-03T19:30:38,active,P1_LaSalle,10180-102-Street,Edmonton,AB,T5J0A5,CA,G6144,active
1739,10180-102-Street-Edmonton-AB-T5J0A5,,2023-10-03T19:30:38,active,P1_LaSalle,10180-102-Street,Edmonton,AB,T5J0A5,CA,G6145,active
1737,2201-Pine-Street-Vancouver-BC,,2023-10-03T17:46:38,active,P1_Strata Plan VAS 2808,2201 Pine Street,Vancouver,BC,V6J 5E7,CA,L6847,active
1737,2201-Pine-Street-Vancouver-BC,,2023-10-03T17:46:38,active,P1_Strata Plan VAS 2808,2201 Pine Street,Vancouver,BC,V6J 5E7,CA,L6848,active
1737,2201-Pine-Street-Vancouver-BC,,2023-10-03T17:46:38,active,P1_Strata Plan VAS 2808,2201 Pine Street,Vancouver,BC,V6J 5E7,CA,L6850,active
1737,2201-Pine-Street-Vancouver-BC,,2023-10-03T17:46:38,active,P1_Strata Plan VAS 2808,2201 Pine Street,Vancouver,BC,V6J 5E7,CA,L6852,active
1737,2201-Pine-Street-Vancouver-BC,,2023-10-03T17:46:38,active,P1_Strata Plan VAS 2808,2201 Pine Street,Vancouver,BC,V6J 5E7,CA,L6855,active
1736,181-Hillendale-Ave-Kingston-ON,,2023-10-03T17:29:15,active,Jay Patry Enterprises LLC,181 Hillendale Ave,Kingston,ON,K7M 1S6,CA,L6660,active
1736,181-Hillendale-Ave-Kingston-ON,,2023-10-03T17:29:15,active,Jay Patry Enterprises LLC,181 Hillendale Ave,Kingston,ON,K7M 1S6,CA,L6661,active
1736,181-Hillendale-Ave-Kingston-ON,,2023-10-03T17:29:15,active,Jay Patry Enterprises LLC,181 Hillendale Ave,Kingston,ON,K7M 1S6,CA,L6662,active
1736,181-Hillendale-Ave-Kingston-ON,,2023-10-03T17:29:15,active,Jay Patry Enterprises LLC,181 Hillendale Ave,Kingston,ON,K7M 1S6,CA,L6663,active
1736,181-Hillendale-Ave-Kingston-ON,,2023-10-03T17:29:15,active,Jay Patry Enterprises LLC,181 Hillendale Ave,Kingston,ON,K7M 1S6,CA,L6664,active
1736,181-Hillendale-Ave-Kingston-ON,,2023-10-03T17:29:15,active,Jay Patry Enterprises LLC,181 Hillendale Ave,Kingston,ON,K7M 1S6,CA,L6668,active
1736,181-Hillendale-Ave-Kingston-ON,,2023-10-03T17:29:15,active,Jay Patry Enterprises LLC,181 Hillendale Ave,Kingston,ON,K7M 1S6,CA,L6669,active
1736,181-Hillendale-Ave-Kingston-ON,,2023-10-03T17:29:15,active,Jay Patry Enterprises LLC,181 Hillendale Ave,Kingston,ON,K7M 1S6,CA,L6691,active
1736,181-Hillendale-Ave-Kingston-ON,,2023-10-03T17:29:15,active,Jay Patry Enterprises LLC,181 Hillendale Ave,Kingston,ON,K7M 1S6,CA,L6692,active
1736,181-Hillendale-Ave-Kingston-ON,,2023-10-03T17:29:15,active,Jay Patry Enterprises LLC,181 Hillendale Ave,Kingston,ON,K7M 1S6,CA,L6693,active
1734,300-Cariboo-Hwy-100-Mile-House-BC,,2023-10-03T15:34:53,active,CBRE,300 Cariboo Hwy,100-Mile-House,BC,V0K 2E0,CA,P3164,active
1734,300-Cariboo-Hwy-100-Mile-House-BC,,2023-10-03T15:34:53,active,CBRE,300 Cariboo Hwy,100-Mile-House,BC,V0K 2E0,CA,P3165,active
1734,300-Cariboo-Hwy-100-Mile-House-BC,,2023-10-03T15:34:53,active,CBRE,300 Cariboo Hwy,100-Mile-House,BC,V0K 2E0,CA,P3166,active
1734,300-Cariboo-Hwy-100-Mile-House-BC,,2023-10-03T15:34:53,active,CBRE,300 Cariboo Hwy,100-Mile-House,BC,V0K 2E0,CA,P3167,active
1733,100-Harbour-Rd-Victoria-BC,,2023-10-02T20:51:16,active,SilverBirch Hotels & Resorts Lp,100 Harbour Rd,Victoria,BC,V9A 0G1,CA,L7370,active
1733,100-Harbour-Rd-Victoria-BC,,2023-10-02T20:51:16,active,SilverBirch Hotels & Resorts Lp,100 Harbour Rd,Victoria,BC,V9A 0G1,CA,L7371,active
1733,100-Harbour-Rd-Victoria-BC,,2023-10-02T20:51:16,active,SilverBirch Hotels & Resorts Lp,100 Harbour Rd,Victoria,BC,V9A 0G1,CA,L7372,active
1733,100-Harbour-Rd-Victoria-BC,,2023-10-02T20:51:16,active,SilverBirch Hotels & Resorts Lp,100 Harbour Rd,Victoria,BC,V9A 0G1,CA,L7373,active
1733,100-Harbour-Rd-Victoria-BC,,2023-10-02T20:51:16,active,SilverBirch Hotels & Resorts Lp,100 Harbour Rd,Victoria,BC,V9A 0G1,CA,L7374,active
1733,100-Harbour-Rd-Victoria-BC,,2023-10-02T20:51:16,active,SilverBirch Hotels & Resorts Lp,100 Harbour Rd,Victoria,BC,V9A 0G1,CA,L7375,active
1732,25-Butternut-Ridge-Trl-Aurora-ON,,2023-10-02T20:33:02,active,DEL Manor,25 Butternut Ridge Trl,Aurora,ON,L4G 0P5,CA,L7234,active
1732,25-Butternut-Ridge-Trl-Aurora-ON,,2023-10-02T20:33:02,active,DEL Manor,25 Butternut Ridge Trl,Aurora,ON,L4G 0P5,CA,L7235,active
1732,25-Butternut-Ridge-Trl-Aurora-ON,,2023-10-02T20:33:02,active,DEL Manor,25 Butternut Ridge Trl,Aurora,ON,L4G 0P5,CA,L7236,active
1732,25-Butternut-Ridge-Trl-Aurora-ON,,2023-10-02T20:33:02,active,DEL Manor,25 Butternut Ridge Trl,Aurora,ON,L4G 0P5,CA,L7237,active
1731,291-Queens-Ave-Oakville-ON,,2023-10-02T19:10:33,active,Starlight Investments Ltd.,291 Queens Ave,Oakville,ON,L6H 2B5,CA,L7412,active
1731,291-Queens-Ave-Oakville-ON,,2023-10-02T19:10:33,active,Starlight Investments Ltd.,291 Queens Ave,Oakville,ON,L6H 2B5,CA,L7415,active
1729,10025-102A-Ave-NW-Edmonton-AB,Edmonton City Centre,2023-10-02T18:51:09,active,P1_LaSalle,10025-102A-Ave-NW,Edmonton,AB,T5J 0Y2,CA,G6130,active
1729,10025-102A-Ave-NW-Edmonton-AB,Edmonton City Centre,2023-10-02T18:51:09,active,P1_LaSalle,10025-102A-Ave-NW,Edmonton,AB,T5J 0Y2,CA,G6131,active
1729,10025-102A-Ave-NW-Edmonton-AB,Edmonton City Centre,2023-10-02T18:51:09,active,P1_LaSalle,10025-102A-Ave-NW,Edmonton,AB,T5J 0Y2,CA,G6132,active
1729,10025-102A-Ave-NW-Edmonton-AB,Edmonton City Centre,2023-10-02T18:51:09,active,P1_LaSalle,10025-102A-Ave-NW,Edmonton,AB,T5J 0Y2,CA,G6133,active
1729,10025-102A-Ave-NW-Edmonton-AB,Edmonton City Centre,2023-10-02T18:51:09,active,P1_LaSalle,10025-102A-Ave-NW,Edmonton,AB,T5J 0Y2,CA,G6134,active
1729,10025-102A-Ave-NW-Edmonton-AB,Edmonton City Centre,2023-10-02T18:51:09,active,P1_LaSalle,10025-102A-Ave-NW,Edmonton,AB,T5J 0Y2,CA,G6135,active
1729,10025-102A-Ave-NW-Edmonton-AB,Edmonton City Centre,2023-10-02T18:51:09,active,P1_LaSalle,10025-102A-Ave-NW,Edmonton,AB,T5J 0Y2,CA,G6136,active
1729,10025-102A-Ave-NW-Edmonton-AB,Edmonton City Centre,2023-10-02T18:51:09,active,P1_LaSalle,10025-102A-Ave-NW,Edmonton,AB,T5J 0Y2,CA,G6137,active
1729,10025-102A-Ave-NW-Edmonton-AB,Edmonton City Centre,2023-10-02T18:51:09,active,P1_LaSalle,10025-102A-Ave-NW,Edmonton,AB,T5J 0Y2,CA,G6138,active
1729,10025-102A-Ave-NW-Edmonton-AB,Edmonton City Centre,2023-10-02T18:51:09,active,P1_LaSalle,10025-102A-Ave-NW,Edmonton,AB,T5J 0Y2,CA,G6139,active
1727,10650-Bottomwood-lake-Rd-Lake-Country-Lofts-Lake-Country-BC,,2023-10-02T18:01:45,active,Skyline - Residential,10650 Bottomwood lake Rd,Country Lofts Lake Country,BC,V4V 1V5,CA,S512,active
1727,10650-Bottomwood-lake-Rd-Lake-Country-Lofts-Lake-Country-BC,,2023-10-02T18:01:45,active,Skyline - Residential,10650 Bottomwood lake Rd,Country Lofts Lake Country,BC,V4V 1V5,CA,S514,active
1727,10650-Bottomwood-lake-Rd-Lake-Country-Lofts-Lake-Country-BC,,2023-10-02T18:01:45,active,Skyline - Residential,10650 Bottomwood lake Rd,Country Lofts Lake Country,BC,V4V 1V5,CA,S518,active
1727,10650-Bottomwood-lake-Rd-Lake-Country-Lofts-Lake-Country-BC,,2023-10-02T18:01:45,active,Skyline - Residential,10650 Bottomwood lake Rd,Country Lofts Lake Country,BC,V4V 1V5,CA,S520,active
1727,10650-Bottomwood-lake-Rd-Lake-Country-Lofts-Lake-Country-BC,,2023-10-02T18:01:45,active,Skyline - Residential,10650 Bottomwood lake Rd,Country Lofts Lake Country,BC,V4V 1V5,CA,S523,active
1727,10650-Bottomwood-lake-Rd-Lake-Country-Lofts-Lake-Country-BC,,2023-10-02T18:01:45,active,Skyline - Residential,10650 Bottomwood lake Rd,Country Lofts Lake Country,BC,V4V 1V5,CA,S525,active
1726,2429-Point-Grey-Rd-Vancouver-BC,,2023-10-02T17:27:04,active,P1_Strata VR289,2429 Point Grey Rd,Vancouver,BC,V6K 1A1,CA,L6382,active
1726,2429-Point-Grey-Rd-Vancouver-BC,,2023-10-02T17:27:04,active,P1_Strata VR289,2429 Point Grey Rd,Vancouver,BC,V6K 1A1,CA,L6384,active
1724,30-Boltwood-Ave-Amherst-MA,,2023-10-02T15:54:59,active,P1_Amherst Inn Co DBA Inn on Boltwood,30-Boltwood-Ave,Amherst,MA,01002,US,US09,active
1724,30-Boltwood-Ave-Amherst-MA,,2023-10-02T15:54:59,active,P1_Amherst Inn Co DBA Inn on Boltwood,30-Boltwood-Ave,Amherst,MA,01002,US,US10,active
1724,30-Boltwood-Ave-Amherst-MA,,2023-10-02T15:54:59,active,P1_Amherst Inn Co DBA Inn on Boltwood,30-Boltwood-Ave,Amherst,MA,01002,US,US11,active
1724,30-Boltwood-Ave-Amherst-MA,,2023-10-02T15:54:59,active,P1_Amherst Inn Co DBA Inn on Boltwood,30-Boltwood-Ave,Amherst,MA,01002,US,US12,active
1724,30-Boltwood-Ave-Amherst-MA,,2023-10-02T15:54:59,active,P1_Amherst Inn Co DBA Inn on Boltwood,30-Boltwood-Ave,Amherst,MA,01002,US,US13,active
1724,30-Boltwood-Ave-Amherst-MA,,2023-10-02T15:54:59,active,P1_Amherst Inn Co DBA Inn on Boltwood,30-Boltwood-Ave,Amherst,MA,01002,US,US14,active
1724,30-Boltwood-Ave-Amherst-MA,,2023-10-02T15:54:59,active,P1_Amherst Inn Co DBA Inn on Boltwood,30-Boltwood-Ave,Amherst,MA,01002,US,US16,active
1724,30-Boltwood-Ave-Amherst-MA,,2023-10-02T15:54:59,active,P1_Amherst Inn Co DBA Inn on Boltwood,30-Boltwood-Ave,Amherst,MA,01002,US,L7853,active
1724,30-Boltwood-Ave-Amherst-MA,,2023-10-02T15:54:59,active,P1_Amherst Inn Co DBA Inn on Boltwood,30-Boltwood-Ave,Amherst,MA,01002,US,L7854,active
1724,30-Boltwood-Ave-Amherst-MA,,2023-10-02T15:54:59,active,P1_Amherst Inn Co DBA Inn on Boltwood,30-Boltwood-Ave,Amherst,MA,01002,US,L7861,active
1725,265-Willson-Rd-Welland-ON,,2023-10-02T15:54:59,active,Skyline - Residential,265 Willson Rd,Welland,ON,L3C 6J9,CA,S1079,active
1725,265-Willson-Rd-Welland-ON,,2023-10-02T15:54:59,active,Skyline - Residential,265 Willson Rd,Welland,ON,L3C 6J9,CA,S1089,active
1725,265-Willson-Rd-Welland-ON,,2023-10-02T15:54:59,active,Skyline - Residential,265 Willson Rd,Welland,ON,L3C 6J9,CA,S1094,active
1725,265-Willson-Rd-Welland-ON,,2023-10-02T15:54:59,active,Skyline - Residential,265 Willson Rd,Welland,ON,L3C 6J9,CA,L7439,active
1723,120-Sunrise-Ave-North-York-ON,,2023-10-01T23:17:44,active,P1_Select Food Products Ltd.,120 Sunrise Ave,North York,ON,M4A 1B4,CA,C1041,active
1723,120-Sunrise-Ave-North-York-ON,,2023-10-01T23:17:44,active,P1_Select Food Products Ltd.,120 Sunrise Ave,North York,ON,M4A 1B4,CA,C1040,active
1722,6423-Sunny-Sky-Rd-Westerville-OH-43081,,2023-10-01T22:56:28,active,,6423 Sunny Sky Rd,Westerville,OH,43081,US,L7332,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S692,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S732,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S793,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S822,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S837,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S846,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S848,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S945,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S952,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S954,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S967,active
1721,95-Sideny-St-Belleville-ON,,2023-09-28T20:47:25,active,Skyline - Residential,95 Sideny St,Belleville,ON,K8P 4Y1,CA,S988,active
1720,225-Van-Horne-Ave,,2023-09-28T18:21:35,active,Sparkle Solutions,225 Van Horne Ave,North York,ON,M2J 2T9,CA,L7316,active
1720,225-Van-Horne-Ave,,2023-09-28T18:21:35,active,Sparkle Solutions,225 Van Horne Ave,North York,ON,M2J 2T9,CA,L7317,active
1717,775-7th-Avenue-East-Vancouver-BC,,2023-09-27T19:31:26,active,P1_Jasmine Place Coop Housing,775-7th-Avenue-East,Vancouver,BC,V5T 1P3,CA,L7430,active
1717,775-7th-Avenue-East-Vancouver-BC,,2023-09-27T19:31:26,active,P1_Jasmine Place Coop Housing,775-7th-Avenue-East,Vancouver,BC,V5T 1P3,CA,L7436,active
1716,1531-Stittsville-Main-St-Stittsville-ON,,2023-09-27T14:51:55,active,Huntington Properties,1531 Stittsville Main St,Stittsville,ON,K2S1P1,CA,OT01,active
1716,1531-Stittsville-Main-St-Stittsville-ON,,2023-09-27T14:51:55,active,Huntington Properties,1531 Stittsville Main St,Stittsville,ON,K2S1P1,CA,OT02,active
1716,1531-Stittsville-Main-St-Stittsville-ON,,2023-09-27T14:51:55,active,Huntington Properties,1531 Stittsville Main St,Stittsville,ON,K2S1P1,CA,L5374,active
1716,1531-Stittsville-Main-St-Stittsville-ON,,2023-09-27T14:51:55,active,Huntington Properties,1531 Stittsville Main St,Stittsville,ON,K2S1P1,CA,L5375,active
1716,1531-Stittsville-Main-St-Stittsville-ON,,2023-09-27T14:51:55,active,Huntington Properties,1531 Stittsville Main St,Stittsville,ON,K2S1P1,CA,L7081,active
1715,916-Lyall-St-Victoria-BC,,2023-09-26T15:25:04,active,P1_Strata Corporation EPS8080,916 Lyall St,Victoria,BC,V9A 5E6,CA,L7431,active
1715,916-Lyall-St-Victoria-BC,,2023-09-26T15:25:04,active,P1_Strata Corporation EPS8080,916 Lyall St,Victoria,BC,V9A 5E6,CA,L7437,active
1714,2-St-Clair-Ave-W-Toronto-ON,,2023-09-26T14:45:47,active,P1_2 St. Clair West Inc.,2-St-Clair-Ave-W,Toronto,ON,M4V 1L5,CA,L6818,active
1714,2-St-Clair-Ave-W-Toronto-ON,,2023-09-26T14:45:47,active,P1_2 St. Clair West Inc.,2-St-Clair-Ave-W,Toronto,ON,M4V 1L5,CA,L6820,active
1714,2-St-Clair-Ave-W-Toronto-ON,,2023-09-26T14:45:47,active,P1_2 St. Clair West Inc.,2-St-Clair-Ave-W,Toronto,ON,M4V 1L5,CA,L6821,active
1714,2-St-Clair-Ave-W-Toronto-ON,,2023-09-26T14:45:47,active,P1_2 St. Clair West Inc.,2-St-Clair-Ave-W,Toronto,ON,M4V 1L5,CA,L6822,active
1714,2-St-Clair-Ave-W-Toronto-ON,,2023-09-26T14:45:47,active,P1_2 St. Clair West Inc.,2-St-Clair-Ave-W,Toronto,ON,M4V 1L5,CA,L6828,active
1714,2-St-Clair-Ave-W-Toronto-ON,,2023-09-26T14:45:47,active,P1_2 St. Clair West Inc.,2-St-Clair-Ave-W,Toronto,ON,M4V 1L5,CA,L6817,active
1712,91-Townsgate-Dr-Vaughan-ON,,2023-09-25T20:05:32,active,P1_YRCC860,91 Towngate Dr,Vaughan,ON,L4J 8A4,CA,L6789,active
1712,91-Townsgate-Dr-Vaughan-ON,,2023-09-25T20:05:32,active,P1_YRCC860,91 Towngate Dr,Vaughan,ON,L4J 8A4,CA,L6790,active
1712,91-Townsgate-Dr-Vaughan-ON,,2023-09-25T20:05:32,active,P1_YRCC860,91 Towngate Dr,Vaughan,ON,L4J 8A4,CA,L6791,active
1712,91-Townsgate-Dr-Vaughan-ON,,2023-09-25T20:05:32,active,P1_YRCC860,91 Towngate Dr,Vaughan,ON,L4J 8A4,CA,L6792,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S763,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S776,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S799,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S804,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S806,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S816,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S824,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S833,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S838,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S840,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S947,active
1711,107-Ridgeway-Pl-Belleville-ON,,2023-09-25T19:07:41,active,Skyline - Residential,107 Ridgeway Pl,Belleville,ON,K8P 5G3,CA,S948,active
1710,780-Fisgard-St-Victoria-BC,,2023-09-25T14:07:32,active,P1_Townline Ventures Hudson Mews Inc.,780 Fisgard St,Victoria,BC,V8W 0E1,CA,L7109,active
1710,780-Fisgard-St-Victoria-BC,,2023-09-25T14:07:32,active,P1_Townline Ventures Hudson Mews Inc.,780 Fisgard St,Victoria,BC,V8W 0E1,CA,L7152,active
1710,780-Fisgard-St-Victoria-BC,,2023-09-25T14:07:32,active,P1_Townline Ventures Hudson Mews Inc.,780 Fisgard St,Victoria,BC,V8W 0E1,CA,L7202,active
1710,780-Fisgard-St-Victoria-BC,,2023-09-25T14:07:32,active,P1_Townline Ventures Hudson Mews Inc.,780 Fisgard St,Victoria,BC,V8W 0E1,CA,L7205,active
1709,6975-Island-Highway-North-Nanaimo-BC,,2023-09-20T21:19:29,active,Skyline - Residential,6975 Island Highway North,North-Nanaimo,BC,V9V 0B6,CA,S167,active
1709,6975-Island-Highway-North-Nanaimo-BC,,2023-09-20T21:19:29,active,Skyline - Residential,6975 Island Highway North,North-Nanaimo,BC,V9V 0B6,CA,S170,active
1709,6975-Island-Highway-North-Nanaimo-BC,,2023-09-20T21:19:29,active,Skyline - Residential,6975 Island Highway North,North-Nanaimo,BC,V9V 0B6,CA,S172,active
1709,6975-Island-Highway-North-Nanaimo-BC,,2023-09-20T21:19:29,active,Skyline - Residential,6975 Island Highway North,North-Nanaimo,BC,V9V 0B6,CA,S191,active
1709,6975-Island-Highway-North-Nanaimo-BC,,2023-09-20T21:19:29,active,Skyline - Residential,6975 Island Highway North,North-Nanaimo,BC,V9V 0B6,CA,S192,active
1709,6975-Island-Highway-North-Nanaimo-BC,,2023-09-20T21:19:29,active,Skyline - Residential,6975 Island Highway North,North-Nanaimo,BC,V9V 0B6,CA,S1154,active
1708,99-Sidney-St-Belleville-ON,,2023-09-19T18:42:02,active,Skyline - Residential,99 Sidney St,Belleville,ON,M4V 2G3,CA,S671,active
1708,99-Sidney-St-Belleville-ON,,2023-09-19T18:42:02,active,Skyline - Residential,99 Sidney St,Belleville,ON,M4V 2G3,CA,S736,active
1708,99-Sidney-St-Belleville-ON,,2023-09-19T18:42:02,active,Skyline - Residential,99 Sidney St,Belleville,ON,M4V 2G3,CA,S803,active
1708,99-Sidney-St-Belleville-ON,,2023-09-19T18:42:02,active,Skyline - Residential,99 Sidney St,Belleville,ON,M4V 2G3,CA,S823,active
1708,99-Sidney-St-Belleville-ON,,2023-09-19T18:42:02,active,Skyline - Residential,99 Sidney St,Belleville,ON,M4V 2G3,CA,S825,active
